unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1527440460,2018-05-27 17:01:00,BTC/USD,7346.69,7349.02,7340.54,7349.02,0.47875936,3518.4121118272005
1527441360,2018-05-27 17:16:00,BTC/USD,7334.56,7334.56,7327.3,7334.48,0.256969,1884.73399112
1527442260,2018-05-27 17:31:00,BTC/USD,7341.81,7350.85,7340.0,7350.85,3.84823839,28287.8231691315
1527443160,2018-05-27 17:46:00,BTC/USD,7353.09,7357.99,7353.09,7353.09,0.59051078,4342.0789113102
1527444060,2018-05-27 18:01:00,BTC/USD,7365.35,7369.39,7360.22,7360.22,0.10243551,753.9478894122
1527444960,2018-05-27 18:16:00,BTC/USD,7332.01,7332.01,7285.0,7302.36,54.22947936,396003.1808992896
1527445860,2018-05-27 18:31:00,BTC/USD,7302.66,7308.1,7302.66,7308.1,0.89525029,6542.578644349001
1527446760,2018-05-27 18:46:00,BTC/USD,7317.16,7317.68,7310.01,7317.68,0.1212223,887.0660002640001
1527447660,2018-05-27 19:01:00,BTC/USD,7306.48,7306.48,7296.88,7296.88,0.02198218,160.4013295984
1527448560,2018-05-27 19:16:00,BTC/USD,7285.15,7298.69,7285.15,7298.34,0.44608152,3255.6546006768003
1527449460,2018-05-27 19:31:00,BTC/USD,7299.65,7299.65,7299.65,7299.65,0.24334425,1776.3278545125
1527450360,2018-05-27 19:46:00,BTC/USD,7305.51,7305.51,7303.96,7303.96,1.232957,9005.468609720001
1527451260,2018-05-27 20:01:00,BTC/USD,7302.16,7317.6,7302.16,7312.9,0.87035424,6364.813521695999
1527452160,2018-05-27 20:16:00,BTC/USD,7320.06,7321.14,7320.06,7321.14,0.03694252,270.4613608728
1527453060,2018-05-27 20:31:00,BTC/USD,7331.33,7334.36,7331.33,7334.36,1.24208279,9109.8823316644
1527453960,2018-05-27 20:46:00,BTC/USD,7328.62,7328.62,7328.62,7328.62,0.15,1099.293
1527454860,2018-05-27 21:01:00,BTC/USD,7323.73,7323.75,7311.21,7311.21,0.66652313,4873.0905732873
1527455760,2018-05-27 21:16:00,BTC/USD,7320.24,7335.0,7315.68,7335.0,1.1610133,8516.0325555
1527456660,2018-05-27 21:31:00,BTC/USD,7334.0,7339.29,7326.69,7339.29,0.13944544,1023.4305233376
1527457560,2018-05-27 21:46:00,BTC/USD,7330.0,7335.4,7330.0,7335.4,0.23037006,1689.8565381239998
1527458460,2018-05-27 22:01:00,BTC/USD,7333.49,7340.63,7333.48,7340.63,3.09413884,22712.9283930692
1527459360,2018-05-27 22:16:00,BTC/USD,7337.34,7337.34,7319.23,7337.11,0.30155001,2212.5055938711
1527460260,2018-05-27 22:31:00,BTC/USD,7328.6,7339.99,7326.72,7326.72,1.16569122,8540.6931753984
1527461160,2018-05-27 22:46:00,BTC/USD,7350.0,7350.0,7340.37,7350.0,0.07186275,528.1912125
1527462060,2018-05-27 23:01:00,BTC/USD,7382.0,7388.98,7363.3,7374.95,54.03945213,398538.2574861435
1527462960,2018-05-27 23:16:00,BTC/USD,7344.82,7344.82,7332.56,7343.73,0.22245627,1633.6587836871
1527463860,2018-05-27 23:31:00,BTC/USD,7330.23,7343.82,7330.23,7343.82,0.22995336,1688.7360842352
1527464760,2018-05-27 23:46:00,BTC/USD,7340.01,7350.7,7340.01,7340.09,0.48854165,3585.9396797485
1527465660,2018-05-28 00:01:00,BTC/USD,7353.51,7353.51,7339.99,7340.0,3.59034316,26353.1187944
1527466560,2018-05-28 00:16:00,BTC/USD,7345.92,7352.25,7345.31,7352.2,1.2968501,9534.701305219998
1527467460,2018-05-28 00:31:00,BTC/USD,7351.93,7354.7,7345.01,7354.04,0.67947342,4996.8747096168
1527468360,2018-05-28 00:46:00,BTC/USD,7370.32,7378.57,7359.49,7371.21,1.4839884,10938.790133964
1527469260,2018-05-28 01:01:00,BTC/USD,7367.08,7369.32,7367.08,7369.16,0.75615011,5572.1911446076
1527470160,2018-05-28 01:16:00,BTC/USD,7331.75,7332.58,7325.02,7332.58,0.11612535,851.498418903
1527471060,2018-05-28 01:31:00,BTC/USD,7340.1,7349.29,7340.1,7349.29,0.11336369,833.1426332801
1527471960,2018-05-28 01:46:00,BTC/USD,7350.6,7354.68,7340.05,7340.56,1.95425299,14345.311328274402
1527472860,2018-05-28 02:01:00,BTC/USD,7373.09,7373.09,7365.3,7372.86,0.07816951,576.3328534986
1527473760,2018-05-28 02:16:00,BTC/USD,7362.86,7370.64,7360.0,7360.0,1.92539325,14170.89432
1527474660,2018-05-28 02:31:00,BTC/USD,7370.0,7370.0,7370.0,7370.0,0.20394665,1503.0868105
1527475560,2018-05-28 02:46:00,BTC/USD,7363.79,7368.86,7363.79,7366.28,0.26932719,1983.9394931532
1527476460,2018-05-28 03:01:00,BTC/USD,7361.78,7367.48,7358.48,7367.48,0.29626599,2182.7337560052
1527477360,2018-05-28 03:16:00,BTC/USD,7372.28,7372.46,7358.92,7372.46,2.91990559,21526.8871660514
1527478260,2018-05-28 03:31:00,BTC/USD,7375.01,7385.4,7375.0,7385.4,5.85758001,43260.571405854
1527479160,2018-05-28 03:46:00,BTC/USD,7393.02,7393.02,7382.44,7382.44,0.02794295,206.287151798
1527480060,2018-05-28 04:01:00,BTC/USD,7387.61,7390.36,7384.11,7385.75,1.19226815,8805.7944888625
1527480960,2018-05-28 04:16:00,BTC/USD,7377.3,7377.3,7366.43,7373.8,1.14263515,8425.56306907
1527481860,2018-05-28 04:31:00,BTC/USD,7388.49,7393.29,7388.49,7391.59,0.68112997,5034.6334749523
1527482760,2018-05-28 04:46:00,BTC/USD,7325.04,7348.2,7325.04,7348.2,22.36801972,164364.682506504
1527483660,2018-05-28 05:01:00,BTC/USD,7337.92,7343.07,7331.8,7339.1,10.96333402,80461.00470618201
1527484560,2018-05-28 05:16:00,BTC/USD,7348.48,7349.0,7338.65,7348.99,0.74677552,5488.0458287248
1527485460,2018-05-28 05:31:00,BTC/USD,7325.09,7326.7,7312.0,7318.59,7.7843597,56970.53705682301
1527486360,2018-05-28 05:46:00,BTC/USD,7223.2,7235.74,7211.75,7211.77,53.76592956,387747.5178229212
1527487260,2018-05-28 06:01:00,BTC/USD,7187.74,7194.93,7181.22,7194.8,28.76926539,206989.11062797203
1527488160,2018-05-28 06:16:00,BTC/USD,7205.99,7217.4,7198.64,7217.4,3.78561286,27322.282255764
1527489060,2018-05-28 06:31:00,BTC/USD,7209.62,7222.56,7209.62,7212.07,0.94110879,6787.3424710953
1527489960,2018-05-28 06:46:00,BTC/USD,7198.82,7208.0,7198.82,7204.35,2.97273454,21416.620083249
1527490860,2018-05-28 07:01:00,BTC/USD,7217.91,7217.91,7210.82,7217.55,0.45052011,3251.6514199305
1527491760,2018-05-28 07:16:00,BTC/USD,7235.18,7247.86,7228.78,7229.53,27.63761149,199806.9413952997
1527492660,2018-05-28 07:31:00,BTC/USD,7227.01,7234.88,7227.0,7231.7,51.31474106,371092.812923602
1527493560,2018-05-28 07:46:00,BTC/USD,7238.64,7247.44,7233.6,7242.2,12.89930728,93419.363183216
1527494460,2018-05-28 08:01:00,BTC/USD,7229.63,7231.7,7223.02,7223.02,10.2871,74303.929042
1527495360,2018-05-28 08:16:00,BTC/USD,7228.14,7237.99,7228.14,7237.9,0.22351725,1617.7955037749998
1527496260,2018-05-28 08:31:00,BTC/USD,7237.54,7237.55,7230.45,7231.11,0.68276392,4937.141009551199
1527497160,2018-05-28 08:46:00,BTC/USD,7237.53,7237.55,7231.08,7237.32,1.85747657,13443.1523295924
1527498060,2018-05-28 09:01:00,BTC/USD,7232.0,7247.8,7231.69,7237.55,11.70404952,84708.643603476
1527498960,2018-05-28 09:16:00,BTC/USD,7242.99,7244.75,7237.55,7243.0,1.20860851,8753.95143793
1527499860,2018-05-28 09:31:00,BTC/USD,7241.99,7244.61,7234.5,7244.61,0.60710925,4398.2697436425005
1527500760,2018-05-28 09:46:00,BTC/USD,7239.72,7239.72,7229.74,7229.8,5.45099197,39409.581744706
1527501660,2018-05-28 10:01:00,BTC/USD,7212.02,7221.67,7212.0,7221.67,3.96298446,28619.3659852482
